tanggal_uji,nomor_kendaraan,merek,bahan_bakar,tipe,tahun_pembuatan,alat_uji,ket
06/04/2020,B2895UFU,TOYOTA,Bensin,MPV/ MINI BUS,2018,Qrotech / QRO-401 / -,Lulus
06/04/2020,B2324JM,TOYOTA,Bensin,MPV/ MINI BUS,2005,Qrotech / QRO-401 / -,Lulus
06/04/2020,B9128HN,SUZUKI,Bensin,PICK UP,2008,technotest / 488 / -,Lulus
06/04/2020,B9128HN,SUZUKI,Bensin,PICK UP,2008,technotest / 488 / -,Lulus
06/04/2020,B9133UAF,MITSUBISHI,Solar,PICK UP,2012,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
06/04/2020,B9480UAH,ISUZU,Solar,PICK UP,2016,TECNO TEST / 495-515 / 269191,Lulus
06/04/2020,B9186FCG,HINO,Solar,BOX,2017,technotest / WQ675 / 111111,Lulus
06/04/2020,B9192FCG,HINO,Solar,BOX,2017,technotest / WQ675 / 111111,Lulus
06/04/2020,B9785FCG,HINO,Solar,MPV/ MINI BUS,2017,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
06/04/2020,B9195FCG,HINO,Solar,MPV/ MINI BUS,2017,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
06/04/2020,B9194FCG,TOYOTA,Solar,TRUCK,2017,sagem / 606 / -,Lulus
06/04/2020,B9663FCF,HINO,Solar,BOX,2016,technotest / WQ675 / 111111,Lulus
06/04/2020,B9650FCF,HINO,Solar,MPV/ MINI BUS,2016,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
06/04/2020,B9565UCC,HINO,Solar,MPV/ MINI BUS,2010,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
06/04/2020,B9664UCS,MITSUBISHI,Solar,LAINNYA,2018,SUKYOUNG / SY-AST 330 / 123456,Lulus
06/04/2020,B9345UDD,TOYOTA,Solar,TRUCK,2013,sagem / 606 / -,Lulus
06/04/2020,B9349UDD,MITSUBISHI,Solar,TRUCK,2012,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
06/04/2020,B9353UFA,MITSUBISHI,Solar,TRUCK,2014,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
06/04/2020,B9353UFA,MITSUBISHI,Solar,TRUCK,2014,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
06/04/2020,B9828FDD,TOYOTA,Solar,TRUCK,2017,sagem / 606 / -,Lulus
06/04/2020,B9566UCC,HINO,Solar,MPV/ MINI BUS,2010,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
06/04/2020,B9578UCC,HINO,Solar,MPV/ MINI BUS,2010,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
06/04/2020,B9562UCC,HINO,Solar,MPV/ MINI BUS,2010,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
06/04/2020,B9561UCC,HINO,Solar,MPV/ MINI BUS,2010,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
06/04/2020,B9580UCC,HINO,Solar,TRUCK,2010,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
06/04/2020,B9682FCI,ISUZU,Solar,BOX,2017,TECNO TEST / 495-515 / 269191,Lulus
06/04/2020,B9258FCD,TOYOTA,Solar,MPV/ MINI BUS,2014,QROTECH / QRO-402 / 418L106,Lulus
06/04/2020,B9581FCC,TOYOTA,Solar,BOX,2017,Suk young machine / Langsung print / 160620_GA40,Lulus
06/04/2020,B9596UCA,TOYOTA,Solar,TRUCK,2010,sagem / 606 / -,Lulus
06/04/2020,B9323FCG,ISUZU,Solar,BOX,2017,TECNO TEST / 495-515 / 269191,Lulus
06/04/2020,B9532UCU,HINO,Solar,TRUCK,2019,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
06/04/2020,B9259FCJ,HINO,Solar,TRUCK,2019,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
06/04/2020,B9534UCU,HINO,Solar,TRUCK,2019,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
06/04/2020,B9401FCD,TOYOTA,Solar,TRUCK,2014,sagem / 606 / -,Lulus
06/04/2020,B1288NOE,TOYOTA,Bensin,MPV/ MINI BUS,2014,QROTECH / QRO-402 / 418L106,Lulus
06/04/2020,B1868NON,TOYOTA,Bensin,MPV/ MINI BUS,2016,QROTECH / QRO-402 / 418L106,Lulus
06/04/2020,B9053FCC,TOYOTA,Solar,TRUCK,2012,sagem / 606 / -,Lulus
06/04/2020,B1014NOP,TOYOTA,Bensin,MPV/ MINI BUS,2016,QROTECH / QRO-402 / 418L106,Lulus
06/04/2020,B9565UCU,HINO,Solar,TRUCK,2010,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
06/04/2020,B9250FCJ,HINO,Solar,TRUCK,2019,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
06/04/2020,B9561UCU,HINO,Solar,TRUCK,2019,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
06/04/2020,B9627UCG,MITSUBISHI,Solar,PICK UP,2012,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
06/04/2020,B2917UFU,TOYOTA,Bensin,MPV/ MINI BUS,2018,QROTECH / QRO-402 / 418L106,Lulus
06/04/2020,B2902UFU,TOYOTA,Bensin,MPV/ MINI BUS,2018,QROTECH / QRO-402 / 418L106,Lulus
06/04/2020,B9875UCN,ISUZU,Solar,MPV/ MINI BUS,2014,Brain Bee / Opa 100 / 110909000113,Lulus
06/04/2020,B9563UCU,HINO,Solar,TRUCK,2019,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
06/04/2020,B1866FOS,TOYOTA,Bensin,MPV/ MINI BUS,2014,Qrotech / QRO-401 / -,Lulus
06/04/2020,B1875UIG,SUZUKI,Bensin,MPV/ MINI BUS,2016,BREINBIEE / AGS688 / OPA100,Lulus
04/04/2020,T8032EB,DAIHATSU,Bensin,MPV/ MINI BUS,2018,NEOMOTECH / CG 450 / 4N11D017,Lulus
04/04/2020,T8630DJ,DAIHATSU,Bensin,BOX,2013,NEOMOTECH / CG 450 / 4N11D017,Lulus
04/04/2020,B9492PCC,DAIHATSU,Bensin,BOX,2011,NEOMOTECH / CG 450 / 4N11D017,Lulus
04/04/2020,B9980PCI,MITSUBISHI,Solar,BOX,2014,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
03/04/2020,B2695UFD,TOYOTA,Bensin,SUV,2017,Qrotech / QRO-401 / -,Lulus
03/04/2020,B9278PCL,MITSUBISHI,Solar,BOX,2016,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
03/04/2020,B2831UFE,TOYOTA,Bensin,MPV/ MINI BUS,2017,sukyoung / sy-GA401 / 181105-GA401,Lulus
03/04/2020,B9127BCL,MITSUBISHI,Solar,BOX,2013,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
03/04/2020,B2947PKG,WULING,Bensin,MPV/ MINI BUS,2019,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
03/04/2020,B9486PCG,DAIHATSU,Bensin,MPV/ MINI BUS,2013,NEOMOTECH / CG 450 / 4N11D017,Lulus
03/04/2020,B2163PKK,WULING,Bensin,MPV/ MINI BUS,2019,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
03/04/2020,B9570UFA,MITSUBISHI,Solar,LAINNYA,2018,SUKYOUNG / SY-AST 330 / 123456,Lulus
03/04/2020,B9568UFA,MITSUBISHI,Solar,LAINNYA,2018,SUKYOUNG / SY-AST 330 / 123456,Lulus
03/04/2020,FD01L,PATRIA,Solar,LAINNYA,1990,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
03/04/2020,B9567UFA,MITSUBISHI,Solar,TRUCK,2018,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
03/04/2020,FD073,MITSUBISHI,Solar,LAINNYA,2015,SUKYOUNG / SY-AST 330 / 123456,Lulus
03/04/2020,B9572UFA,HINO,Solar,LAINNYA,2017,Brain Bee / AGS-688 / 081008000032,Lulus
03/04/2020,FD063,MITSUBISHI,Solar,LAINNYA,2014,SUKYOUNG / SY-AST 330 / 123456,Lulus
03/04/2020,FD053,MITSUBISHI,Solar,LAINNYA,2014,SUKYOUNG / SY-AST 330 / 123456,Lulus
03/04/2020,B9573UFA,HINO,Solar,LAINNYA,2017,Brain Bee / AGS-688 / 081008000032,Lulus
03/04/2020,FD033,MITSUBISHI,Solar,LAINNYA,2015,SUKYOUNG / SY-AST 330 / 123456,Lulus
03/04/2020,FD013,MITSUBISHI,Solar,LAINNYA,2017,SUKYOUNG / SY-AST 330 / 123456,Lulus
03/04/2020,B9558UFA,HINO,Solar,TRUCK,2017,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
03/04/2020,FD023,MITSUBISHI,Solar,LAINNYA,2018,SUKYOUNG / SY-AST 330 / 123456,Lulus
03/04/2020,B9569UFA,MITSUBISHI,Solar,LAINNYA,2018,SUKYOUNG / SY-AST 330 / 123456,Lulus
03/04/2020,B9136UFA,MITSUBISHI,Solar,LAINNYA,2011,SUKYOUNG / SY-AST 330 / 123456,Lulus
03/04/2020,B9081UFA,MITSUBISHI,Solar,TRUCK,2011,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
03/04/2020,B9566UFA,MITSUBISHI,Solar,TRUCK,2018,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
03/04/2020,B9346TAP,MITSUBISHI,Solar,BOX,2014,TECHNOMOTOR / G 383 / 051250023,Lulus
03/04/2020,B9416TAG,DAIHATSU,Bensin,PICK UP,2012,QROTECH / QRO-401 / F1008604,Lulus
02/04/2020,B9578OB,MITSUBISHI,Solar,TRUCK,2004,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
02/04/2020,B9185UFA,NISSAN,Solar,LAINNYA,2012,teknotes / 1111 / 01,Lulus
02/04/2020,B9578OB,MITSUBISHI,Solar,TRUCK,2004,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
02/04/2020,B9192JI,NISSAN,Solar,TRUCK,2005,Brain Bee / AGS-688 / SN. 110907001175,Lulus
02/04/2020,B9469UFA,MITSUBISHI,Solar,TRUCK,2016,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
02/04/2020,B9043UT,MITSUBISHI,Solar,TRUCK,2009,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
02/04/2020,B9379UFA,MITSUBISHI,Solar,TRUCK,2014,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
02/04/2020,B9309UFA,NISSAN,Solar,TRUCK,2013,Brain Bee / AGS-688 / SN. 110907001175,Lulus
02/04/2020,B9288UFA,MITSUBISHI,Solar,TRUCK,2013,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
02/04/2020,B9460UFA,MITSUBISHI,Solar,TRUCK,2016,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
02/04/2020,B9463UFA,MITSUBISHI,Solar,TRUCK,2016,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
02/04/2020,B9281UFA,NISSAN,Solar,LAINNYA,2013,teknotes / 1111 / 01,Lulus
02/04/2020,B9310UFA,NISSAN,Solar,TRUCK,2013,Brain Bee / AGS-688 / SN. 110907001175,Lulus
02/04/2020,B9176UFA,NISSAN,Solar,LAINNYA,2012,teknotes / 1111 / 01,Lulus
02/04/2020,B9200UFA,MITSUBISHI,Solar,TRUCK,2012,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
02/04/2020,B9311UFA,NISSAN,Solar,LAINNYA,2013,teknotes / 1111 / 01,Lulus
02/04/2020,B9022JI,NISSAN,Solar,LAINNYA,2005,teknotes / 1111 / 01,Lulus
02/04/2020,B9472UFA,MITSUBISHI,Solar,TRUCK,2016,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
02/04/2020,B9312UFA,NISSAN,Solar,PICK UP,2013,Brainbee / Opa 100 / 110406001079,Lulus
02/04/2020,B9929LP,HINO,Solar,TRUCK,2007,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
02/04/2020,B9383UT,MITSUBISHI,Solar,TRUCK,2009,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
02/04/2020,B9458UDF,MITSUBISHI,Solar,TRUCK,2016,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
02/04/2020,B2654PKG,WULING,Bensin,MPV/ MINI BUS,2019,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
02/04/2020,B2686SIT,WULING,Bensin,MPV/ MINI BUS,2019,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
02/04/2020,B9459UDF,MITSUBISHI,Solar,TRUCK,2016,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
02/04/2020,B9802UDF,MITSUBISHI,Solar,TRUCK,2017,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
02/04/2020,A8261ZD,MITSUBISHI,Solar,TRUCK,2017,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
02/04/2020,A8293ZC,MITSUBISHI,Solar,TRUCK,2017,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
02/04/2020,B9885UDF,MITSUBISHI,Solar,TRUCK,2017,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
02/04/2020,B9160UEN,HINO,Solar,TRUCK,2018,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
02/04/2020,B9161UEN,HINO,Solar,TRUCK,2018,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
02/04/2020,B9894UDE,MITSUBISHI,Solar,TRUCK,2014,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
02/04/2020,B9096UDD,MITSUBISHI,Solar,TRUCK,2012,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
02/04/2020,B9096UDD,MITSUBISHI,Solar,TRUCK,2012,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
02/04/2020,B9289UFA,MITSUBISHI,Solar,TRUCK,2013,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
02/04/2020,B9324UFA,NISSAN,Solar,LAINNYA,2013,teknotes / 1111 / 01,Lulus
02/04/2020,B9632VI,MITSUBISHI,Solar,TRUCK,2008,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
02/04/2020,B9825PU,MITSUBISHI,Solar,BOX,2001,TECHNOMOTOR / G 383 / 051250023,Lulus
02/04/2020,B9325UFA,NISSAN,Solar,LAINNYA,2013,teknotes / 1111 / 01,Lulus
02/04/2020,B9328UFA,NISSAN,Solar,LAINNYA,2014,teknotes / 1111 / 01,Lulus
02/04/2020,B9570PCO,MITSUBISHI,Solar,BOX,2018,TECHNOMOTOR / G 383 / 051250023,Lulus
02/04/2020,B9957QF,MITSUBISHI,Solar,LAINNYA,2004,SUKYOUNG / SY-AST 330 / 123456,Lulus
02/04/2020,B9462UFA,MITSUBISHI,Solar,TRUCK,2016,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
02/04/2020,B9456UFA,MITSUBISHI,Solar,TRUCK,2016,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
02/04/2020,B9461UFA,MITSUBISHI,Solar,TRUCK,2016,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
02/04/2020,B9538UFA,MITSUBISHI,Solar,TRUCK,2016,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
02/04/2020,B9539UFA,MITSUBISHI,Solar,TRUCK,2016,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
02/04/2020,B9091BCR,TOYOTA,Solar,BOX,2015,Suk young machine / Langsung print / 160620_GA40,Lulus
02/04/2020,B2400UFE,TOYOTA,Bensin,MPV/ MINI BUS,2017,BREINBIEE / AGS688 / OPA100,Lulus
02/04/2020,B2832UFE,TOYOTA,Bensin,SUV,2017,Qrotech / QRO-401 / QRO14111995,Lulus
01/04/2020,B2475UFE,TOYOTA,Bensin,MPV/ MINI BUS,2017,BREINBIEE / AGS688 / OPA100,Lulus
01/04/2020,B2567UFE,TOYOTA,Bensin,SUV,2017,Qrotech / QRO-401 / QRO14111995,Lulus
01/04/2020,B2949PKG,WULING,Bensin,MPV/ MINI BUS,2019,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
01/04/2020,B9576BAI,ISUZU,Solar,MPV/ MINI BUS,2013,Brain Bee / Opa 100 / 110909000113,Lulus
01/04/2020,B2688PKJ,WULING,Bensin,MPV/ MINI BUS,2019,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
01/04/2020,B2961KM,SUBARU,Bensin,MPV/ MINI BUS,2012,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
01/04/2020,B2705UFD,TOYOTA,Bensin,MPV/ MINI BUS,2017,Qrotech / QRO-401 / -,Lulus
01/04/2020,B2348UFE,TOYOTA,Bensin,MPV/ MINI BUS,2017,Qrotech / QRO-401 / -,Lulus
01/04/2020,B9285PBB,MITSUBISHI,Solar,MPV/ MINI BUS,2012,STARGAS GLOBAL DIAGNOSTIC SYSTEM 898 / STARGAS GLOBAL DIAGNOSTIC SYSTEM 898 CERTIFICATION 0ML CLASS 0 / 6018,Lulus
01/04/2020,B9836UT,NISSAN,Solar,TRUCK,2004,Brain Bee / AGS-688 / SN. 110907001175,Lulus
01/04/2020,B9177UFA,NISSAN,Solar,TRUCK,2012,Brain Bee / AGS-688 / SN. 110907001175,Lulus
01/04/2020,B9839UT,NISSAN,Solar,TRUCK,2004,Brain Bee / AGS-688 / SN. 110907001175,Lulus
01/04/2020,FORKLIFTFA2,KOMATSU,Solar,LAINNYA,2002,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
01/04/2020,FORKLIFTFA4,KOMATSU,Solar,LAINNYA,1995,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
01/04/2020,FORKLIFTFA6,KOMATSU,Solar,LAINNYA,2002,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
01/04/2020,FORKLIFTFA10,MITSUBISHI,Solar,LAINNYA,2008,SUKYOUNG / SY-AST 330 / 123456,Lulus
01/04/2020,CRANEA4ATAS,SUMITOMO,Solar,LAINNYA,1985,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
01/04/2020,CRANEA4BAWAH,SUMITOMO,Solar,LAINNYA,1985,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
01/04/2020,B9840UT,NISSAN,Solar,TRUCK,2009,Brain Bee / AGS-688 / SN. 110907001175,Lulus
01/04/2020,B9455UFA,MITSUBISHI,Solar,TRUCK,2016,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
01/04/2020,B9042UDG,MITSUBISHI,Solar,TRUCK,2018,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
01/04/2020,B9183UFA,NISSAN,Solar,TRUCK,2012,Brain Bee / AGS-688 / SN. 110907001175,Lulus
01/04/2020,B9178UFA,NISSAN,Solar,TRUCK,2012,Brain Bee / AGS-688 / SN. 110907001175,Lulus
01/04/2020,B9308UFA,NISSAN,Solar,TRUCK,2013,Brain Bee / AGS-688 / SN. 110907001175,Lulus
01/04/2020,B9129UFA,MITSUBISHI,Solar,TRUCK,2011,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
01/04/2020,B9307UFA,NISSAN,Solar,TRUCK,2013,Brain Bee / AGS-688 / SN. 110907001175,Lulus
01/04/2020,B9458UFA,MITSUBISHI,Solar,TRUCK,2016,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
01/04/2020,B9199UFA,MITSUBISHI,Solar,TRUCK,2012,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
01/04/2020,B9306UFA,NISSAN,Solar,TRUCK,2013,Brain Bee / AGS-688 / SN. 110907001175,Lulus
01/04/2020,B9305UFA,NISSAN,Solar,TRUCK,2013,Brain Bee / AGS-688 / SN. 110907001175,Lulus
01/04/2020,B9305UFA,NISSAN,Solar,TRUCK,2013,Brain Bee / AGS-688 / SN. 110907001175,Lulus
01/04/2020,B9304UFA,NISSAN,Solar,TRUCK,2013,Brain Bee / AGS-688 / SN. 110907001175,Lulus
01/04/2020,A8368YM,MITSUBISHI,Solar,TRUCK,2017,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
01/04/2020,B9162UEN,HINO,Solar,TRUCK,2018,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
01/04/2020,B9298UFA,NISSAN,Solar,TRUCK,2013,Brain Bee / AGS-688 / SN. 110907001175,Lulus
01/04/2020,B9040UDG,MITSUBISHI,Solar,TRUCK,2018,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
01/04/2020,CRANEA6ATAS,SUMITOMO,Solar,LAINNYA,1995,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
01/04/2020,CRANEA6BAWAH,SUMITOMO,Solar,LAINNYA,1995,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
01/04/2020,CRANEA9SANY,SANY,Solar,LAINNYA,2018,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
01/04/2020,B9521SAH,DAIHATSU,Bensin,PICK UP,2013,QROTECH / QRO-401 / F1008604,Lulus
01/04/2020,B2953SKT,TOYOTA,Bensin,MPV/ MINI BUS,2016,sukyoung / sy-GA401 / 181105-GA401,Lulus
01/04/2020,B1793SAP,TOYOTA,Bensin,SEDAN,2017,QROTECH/ / QRO402 / 416F119,Lulus
01/04/2020,B9326UWW,KOMATSU,Solar,TRUCK,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
01/04/2020,GENSET225KVA,CUMMINS,Solar,LAINNYA,1990,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
01/04/2020,GENSET350KVA,MERCEDEZ BENZ,Solar,LAINNYA,1990,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
01/04/2020,HYDRANT,ISUZU,Solar,LAINNYA,1990,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
01/04/2020,B9359UCC,ISUZU,Solar,PICK UP,2011,TECNO TEST / 495-515 / 269191,Lulus
29/05/2020,B7753BO,MITSUBISHI,Solar,BUS,2004,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
29/05/2020,B7010SJA,MITSUBISHI,Solar,LAINNYA,2013,SUKYOUNG / SY-AST 330 / 123456,Lulus
29/05/2020,ST2FD2553,TOYOTA,Solar,LAINNYA,2004,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
29/05/2020,ST2FD2553,TOYOTA,Solar,LAINNYA,2004,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
28/05/2020,D2553,TOYOTA,Solar,LAINNYA,2004,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
28/05/2020,B9602BCU,MITSUBISHI,Solar,BOX,2016,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
28/05/2020,B1233BJW,TOYOTA,Solar,MPV/ MINI BUS,2019,sukyoung / sy-GA401 / 181105-GA401,Lulus
28/05/2020,B1231BJW,TOYOTA,Solar,MPV/ MINI BUS,2019,sukyoung / sy-GA401 / 181105-GA401,Lulus
28/05/2020,B1578SJY,TOYOTA,Solar,MPV/ MINI BUS,2018,sukyoung / sy-GA401 / 181105-GA401,Lulus
28/05/2020,B9741UAD,ISUZU,Solar,PICK UP,2012,TECNO TEST / 495-515 / 269191,Lulus
27/05/2020,B9618PAJ,SUZUKI,Bensin,PICK UP,2018,technotest / 488 / -,Lulus
27/05/2020,B9534IL,ISUZU,Solar,MPV/ MINI BUS,2006,Brain Bee / Opa 100 / 110909000113,Lulus
27/05/2020,B2898PFC,TOYOTA,Bensin,MPV/ MINI BUS,2018,sukyoung / sy-GA401 / 181105-GA401,Lulus
22/05/2020,B1798UOW,TOYOTA,Bensin,MPV/ MINI BUS,2012,sukyoung / sy-GA401 / 181105-GA401,Lulus
22/05/2020,T1829FE,TOYOTA,Bensin,LAINNYA,2017,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
22/05/2020,B1348TKP,TOYOTA,Bensin,MPV/ MINI BUS,2010,sukyoung / sy-GA401 / 181105-GA401,Lulus
22/05/2020,T1165FY,TOYOTA,Bensin,MPV/ MINI BUS,2018,sukyoung / sy-GA401 / 181105-GA401,Lulus
22/05/2020,T1165FY,TOYOTA,Bensin,MPV/ MINI BUS,2018,sukyoung / sy-GA401 / 181105-GA401,Lulus
22/05/2020,T1479FX,TOYOTA,Bensin,MPV/ MINI BUS,2018,sukyoung / sy-GA401 / 181105-GA401,Lulus
22/05/2020,T1162FY,TOYOTA,Bensin,MPV/ MINI BUS,2018,sukyoung / sy-GA401 / 181105-GA401,Lulus
22/05/2020,B1371UYG,TOYOTA,Bensin,MPV/ MINI BUS,2015,sukyoung / sy-GA401 / 181105-GA401,Tidak Lulus
22/05/2020,B1371UYG,TOYOTA,Bensin,MPV/ MINI BUS,2015,sukyoung / sy-GA401 / 181105-GA401,Lulus
22/05/2020,B2916UFG,TOYOTA,Bensin,HATCHBACK,2014,BREINBIEE / AGS688 / OPA100,Lulus
22/05/2020,B2892UFG,TOYOTA,Bensin,HATCHBACK,2014,BREINBIEE / AGS688 / OPA100,Lulus
22/05/2020,B2043UOA,TOYOTA,Bensin,MPV/ MINI BUS,2019,sukyoung / sy-GA401 / 181105-GA401,Lulus
22/05/2020,B2053UOA,TOYOTA,Bensin,MPV/ MINI BUS,2019,sukyoung / sy-GA401 / 181105-GA401,Lulus
22/05/2020,B9606UAP,TOYOTA,Bensin,PICK UP,2019,TECNOMOTOR / G 820 / G 820 / 8121155746,Lulus
22/05/2020,B1361UZM,TOYOTA,Bensin,MPV/ MINI BUS,2013,sukyoung / sy-GA401 / 181105-GA401,Lulus
22/05/2020,B1132UZM,TOYOTA,Bensin,MPV/ MINI BUS,2013,sukyoung / sy-GA401 / 181105-GA401,Lulus
22/05/2020,B9973ZJ,TOYOTA,Bensin,WAGON,2008,EQUIP / AGS-688 & OPA-100 / 090204001949,Lulus
